piece,dataset,fold,beat_fmeasure,beat_cmlt,beat_amlt,downbeat_fmeasure,downbeat_cmlt,downbeat_amlt
ballroom/ballroom_Albums-Latin_Jam-09/track.npy,ballroom,1,0.9885057471264368,0.9772727272727273,0.9772727272727273,1.0,1.0,1.0
ballroom/ballroom_Albums-Latin_Jam-11/track.npy,ballroom,1,0.9931972789115647,0.9864864864864865,0.9864864864864865,0.972972972972973,0.9473684210526315,0.9473684210526315
ballroom/ballroom_Albums-Latin_Jam2-05/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Latin_Jam2-07/track.npy,ballroom,1,0.9885057471264368,0.9772727272727273,0.9772727272727273,1.0,1.0,1.0
ballroom/ballroom_Albums-Latin_Jam3-01/track.npy,ballroom,1,0.9902912621359222,0.9807692307692307,0.9807692307692307,1.0,1.0,1.0
ballroom/ballroom_Albums-Latin_Jam3-06/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Latin_Jam4-05/track.npy,ballroom,1,1.0,1.0,1.0,0.7727272727272727,0.34615384615384615,0.4857142857142857
ballroom/ballroom_Albums-Pais_Tropical-11/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Pais_Tropical-15/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-Step_By_Step-15/track.npy,ballroom,1,0.9941520467836257,0.9767441860465116,0.9767441860465116,1.0,1.0,1.0
ballroom/ballroom_Albums-Step_By_Step-17/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Albums-StrictlyDancing_Tango-08/track.npy,ballroom,1,0.9902912621359222,0.9807692307692307,0.9807692307692307,1.0,1.0,1.0
ballroom/ballroom_Media-100606/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
ballroom/ballroom_Media-100615/track.npy,ballroom,1,1.0,1.0,1.0,1.0,1.0,1.0
